ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
6795509300551996,129897493841649,"Aleksandar Nikoloski",2024-05-01,2024-05-01,2024-05-07,"Aleksandar Nikoloski","ДУИ ќе оди во опозиција и ќе одговораат за криминалот и корупцијата.",,,,"lower_bound: 200000, upper_bound: 249999","lower_bound: 100, upper_bound: 199",EUR,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000423},{""age"":""18-24"",""gender"":""female"",""percentage"":0.015348},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000383},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000655},{""age"":""45-54"",""gender"":""female"",""percentage"":0.034324},{""age"":""65+"",""gender"":""female"",""percentage"":0.024388},{""age"":""65+"",""gender"":""male"",""percentage"":0.047677},{""age"":""55-64"",""gender"":""female"",""percentage"":0.037307},{""age"":""55-64"",""gender"":""male"",""percentage"":0.129245},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000534},{""age"":""35-44"",""gender"":""female"",""percentage"":0.032027},{""age"":""18-24"",""gender"":""male"",""percentage"":0.070513},{""age"":""25-34"",""gender"":""male"",""percentage"":0.201552},{""age"":""45-54"",""gender"":""male"",""percentage"":0.174292},{""age"":""25-34"",""gender"":""female"",""percentage"":0.029668},{""age"":""35-44"",""gender"":""male"",""percentage"":0.200484},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000967},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000212}","{""region"":""Western Macedonia"",""percentage"":9.0e-6},{""region"":""Mogila Municipality"",""percentage"":0.009783},{""region"":""Vasilevo Municipality"",""percentage"":0.019293},{""region"":""Valandovo Municipality"",""percentage"":0.025812},{""region"":""Strumica Municipality"",""percentage"":0.125163},{""region"":""Municipality of \u0160tip"",""percentage"":0.00016},{""region"":""Rosoman Municipality"",""percentage"":0.007811},{""region"":""Radovi\u0161 Municipality"",""percentage"":0.047605},{""region"":""Prilep Municipality"",""percentage"":0.140937},{""region"":""Plasnica Municipality"",""percentage"":0.018604},{""region"":""Ohrid Municipality"",""percentage"":0.408451},{""region"":""Novo Selo Municipality"",""percentage"":0.013406},{""region"":""Novaci Municipality"",""percentage"":0.002991},{""region"":""Negotino Municipality"",""percentage"":0.032689},{""region"":""Municipality of Krivoga\u0161tani"",""percentage"":0.005651},{""region"":""Karbinci Municipality"",""percentage"":9.0e-6},{""region"":""Kon\u010de Municipality"",""percentage"":0.003576},{""region"":""Kavadarci Municipality"",""percentage"":0.060548},{""region"":""Gradsko Municipality"",""percentage"":0.005462},{""region"":""Gevgelija Municipality"",""percentage"":0.007953},{""region"":""Dolneni Municipality"",""percentage"":0.020246},{""region"":""Demir Kapija Municipality"",""percentage"":0.006038},{""region"":""Demir Hisar Municipality"",""percentage"":0.001434},{""region"":""\u010ca\u0161ka Municipality"",""percentage"":9.0e-6},{""region"":""Bosilovo Municipality"",""percentage"":0.02134},{""region"":""Bogdanci Municipality"",""percentage"":0.01051},{""region"":""Berovo Municipality"",""percentage"":0.000123},{""region"":""Unknown"",""percentage"":1.9e-5},{""region"":""Dojran Municipality"",""percentage"":0.004368}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",mk
746708557578780,255990845327431,Левица,2024-05-01,2024-05-01,2024-05-06,"Левица / E majta / Levica","СО МАКЕДОНСКАТА ПЛАТФОРМА ЌЕ СЕ СПРОТИСТАВИМЕ НА ТИРАНСКАТА И СОФИСКАТА ПЛАТФОРМА

🚩 Апасиев од Битола истакна дека пред  граѓаните стојат три платформи во изборот за претстојните Парламентарни избори: 

,,Имате три платформи. Првата платформа е Тиранска платформа зад која стојат необалистички партии на албанското малцинство без оглед дали е ДУИ, дали е коалиција ВРЕДИ - тоа е еден ист концепт, кој води кон разградување на државата. Втората платформа е Софиска платформа зад која што стојат македонските буржујски партии: СДС и ДПМНЕ. И третата платформа, која ние денес јавно ја обзнанивме - тоа е Македонска платформа во 5 точки за зачувување на територијалниот интегритет, суверенитет, унитарноста и државните инсигнии"".
Левица ќе коалицира со влада која ќе ги прифати црвените линии во одбрана на македонската држава.

На овие избори, македонскиот народ ќе стави крај на диктатите и поразите од режимот на СДС и ДУИ и повторно ќе ја возобнови Републиката!

#Заокружи5
#НеподмитливитеВоСобрание
#НемаВладаБезЛевица",,,,"lower_bound: 600000, upper_bound: 699999","lower_bound: 700, upper_bound: 799",EUR,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000436},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000403},{""age"":""25-34"",""gender"":""male"",""percentage"":0.125309},{""age"":""35-44"",""gender"":""male"",""percentage"":0.201697},{""age"":""45-54"",""gender"":""male"",""percentage"":0.18563},{""age"":""55-64"",""gender"":""female"",""percentage"":0.063059},{""age"":""55-64"",""gender"":""male"",""percentage"":0.142842},{""age"":""65+"",""gender"":""female"",""percentage"":0.051612},{""age"":""65+"",""gender"":""male"",""percentage"":0.069262},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000322},{""age"":""18-24"",""gender"":""male"",""percentage"":0.023813},{""age"":""45-54"",""gender"":""female"",""percentage"":0.060291},{""age"":""35-44"",""gender"":""female"",""percentage"":0.049233},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000936},{""age"":""25-34"",""gender"":""female"",""percentage"":0.018962},{""age"":""18-24"",""gender"":""female"",""percentage"":0.004767},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001349},{""age"":""18-24"",""gender"":""unknown"",""percentage"":7.7e-5}","{""region"":""Unknown"",""percentage"":0.001057},{""region"":""Strumica Municipality"",""percentage"":0.030046},{""region"":""Municipality of Peh\u010devo"",""percentage"":0.001607},{""region"":""Petrovec Municipality"",""percentage"":0.002471},{""region"":""Plasnica Municipality"",""percentage"":0.004497},{""region"":""Prilep Municipality"",""percentage"":0.044427},{""region"":""Municipality of Probi\u0161tip"",""percentage"":0.007538},{""region"":""Radovi\u0161 Municipality"",""percentage"":0.013561},{""region"":""Rankovce Municipality"",""percentage"":0.00077},{""region"":""Resen (municipality)"",""percentage"":0.007491},{""region"":""Rosoman Municipality"",""percentage"":0.001759},{""region"":""Saraj Municipality"",""percentage"":0.010759},{""region"":""Municipality of Sopi\u0161te"",""percentage"":0.001995},{""region"":""Municipality of Staro Nagori\u010dane"",""percentage"":0.000192},{""region"":""Municipality of \u0160tip"",""percentage"":0.027585},{""region"":""Struga Municipality"",""percentage"":0.027794},{""region"":""Municipality of Studeni\u010dani"",""percentage"":0.004716},{""region"":""Novo Selo Municipality"",""percentage"":0.002998},{""region"":""Municipality of Vrap\u010di\u0161te"",""percentage"":0.005044},{""region"":""Dojran Municipality"",""percentage"":0.001128},{""region"":""Municipality of Centar (Skopje)"",""percentage"":0.289717},{""region"":""Municipality of Mavrovo and Rostu\u0161a"",""percentage"":0.000871},{""region"":""Zrnovci Municipality"",""percentage"":0.000479},{""region"":""Municipality of \u017delino"",""percentage"":0.003676},{""region"":""Zelenikovo Municipality"",""percentage"":0.000506},{""region"":""Vinica Municipality"",""percentage"":0.007451},{""region"":""Sveti Nikole Municipality"",""percentage"":0.007856},{""region"":""Vev\u010dani Municipality"",""percentage"":0.001252},{""region"":""Veles Municipality"",""percentage"":0.036443},{""region"":""Vasilevo Municipality"",""percentage"":0.004375},{""region"":""Valandovo Municipality"",""percentage"":0.00555},{""region"":""Tetovo Municipality"",""percentage"":0.06869},{""region"":""Tearce Municipality"",""percentage"":0.005179},{""region"":""Ohrid Municipality"",""percentage"":0.088624},{""region"":""Novaci Municipality"",""percentage"":0.000287},{""region"":""Municipality of Ara\u010dinovo"",""percentage"":0.004011},{""region"":""Municipality of \u010cu\u010der-Sandevo"",""percentage"":0.001472},{""region"":""Gevgelija Municipality"",""percentage"":0.012572},{""region"":""Dolneni Municipality"",""percentage"":0.003038},{""region"":""Demir Kapija Municipality"",""percentage"":0.001681},{""region"":""Demir Hisar Municipality"",""percentage"":0.003197},{""region"":""Municipality of Del\u010devo"",""percentage"":0.006863},{""region"":""Debar Municipality"",""percentage"":0.007883},{""region"":""Municipality of \u010ce\u0161inovo-Oble\u0161evo"",""percentage"":0.000439},{""region"":""Gradsko Municipality"",""percentage"":0.001236},{""region"":""\u010ca\u0161ka Municipality"",""percentage"":0.001637},{""region"":""Brvenica Municipality"",""percentage"":0.003069},{""region"":""Bosilovo Municipality"",""percentage"":0.004264},{""region"":""Bogovinje Municipality"",""percentage"":0.006188},{""region"":""Bogdanci Municipality"",""percentage"":0.003339},{""region"":""Berovo Municipality"",""percentage"":0.00557},{""region"":""Gostivar Municipality"",""percentage"":0.036997},{""region"":""Ilinden Municipality"",""percentage"":0.008139},{""region"":""Negotino Municipality"",""percentage"":0.011228},{""region"":""Municipality of Krivoga\u0161tani"",""percentage"":0.000955},{""region"":""Mogila Municipality"",""percentage"":0.001337},{""region"":""Makedonski Brod Municipality"",""percentage"":0.002775},{""region"":""Makedonska Kamenica Municipality"",""percentage"":0.00554},{""region"":""Lozovo Municipality"",""percentage"":0.000493},{""region"":""Lipkovo Municipality"",""percentage"":0.00713},{""region"":""Kumanovo Municipality"",""percentage"":0.058457},{""region"":""Kriva Palanka Municipality"",""percentage"":0.011674},{""region"":""Jegunovce Municipality"",""percentage"":0.001786},{""region"":""Kratovo Municipality"",""percentage"":0.003487},{""region"":""Kon\u010de Municipality"",""percentage"":0.000652},{""region"":""Municipality of Ko\u010dani"",""percentage"":0.018274},{""region"":""Ki\u010devo Municipality"",""percentage"":0.022781},{""region"":""Kavadarci Municipality"",""percentage"":0.022902},{""region"":""Karbinci Municipality"",""percentage"":0.000307},{""region"":""Debarca Municipality"",""percentage"":0.00024}",facebook,"lower_bound: 500001, upper_bound: 1000000",mk
464195942757638,238184976034698,"Движење ЗНАМ За Наша Македонија - Струмица",2024-04-30,2024-04-30,2024-05-01,"Движење ЗНАМ За Наша Македонија - Струмица","Движењето ЗНАМ за Наша Македонија е со јасен став дека е против отворање рудници во Струмичко. Не смее да се прави пазар со здравјето на луѓето. Но потребна е и истрага дали функционери на ДУИ правеле трговија со влијание.",,,,"lower_bound: 30000, upper_bound: 34999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000134},{""age"":""65+"",""gender"":""female"",""percentage"":0.032179},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000669},{""age"":""65+"",""gender"":""unknown"",""percentage"":4.5e-5},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001694},{""age"":""65+"",""gender"":""male"",""percentage"":0.023533},{""age"":""45-54"",""gender"":""male"",""percentage"":0.100593},{""age"":""18-24"",""gender"":""female"",""percentage"":0.035611},{""age"":""55-64"",""gender"":""male"",""percentage"":0.054597},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000713},{""age"":""25-34"",""gender"":""female"",""percentage"":0.088737},{""age"":""45-54"",""gender"":""female"",""percentage"":0.084147},{""age"":""55-64"",""gender"":""female"",""percentage"":0.071667},{""age"":""35-44"",""gender"":""female"",""percentage"":0.11334},{""age"":""25-34"",""gender"":""male"",""percentage"":0.168249},{""age"":""18-24"",""gender"":""male"",""percentage"":0.046441},{""age"":""35-44"",""gender"":""male"",""percentage"":0.177252},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000401}","{""region"":""Central Macedonia"",""percentage"":0.000266},{""region"":""Negotino Municipality"",""percentage"":0.032919},{""region"":""Zrnovci Municipality"",""percentage"":0.001908},{""region"":""Vinica Municipality"",""percentage"":0.022493},{""region"":""Vasilevo Municipality"",""percentage"":0.055634},{""region"":""Valandovo Municipality"",""percentage"":0.032254},{""region"":""Sveti Nikole Municipality"",""percentage"":0.001996},{""region"":""Strumica Municipality"",""percentage"":0.437045},{""region"":""Municipality of \u0160tip"",""percentage"":0.059849},{""region"":""Rosoman Municipality"",""percentage"":4.4e-5},{""region"":""Radovi\u0161 Municipality"",""percentage"":0.061491},{""region"":""Municipality of Probi\u0161tip"",""percentage"":0.000754},{""region"":""Municipality of Peh\u010devo"",""percentage"":0.005501},{""region"":""Novo Selo Municipality"",""percentage"":0.027462},{""region"":""Makedonska Kamenica Municipality"",""percentage"":0.000488},{""region"":""Blagoevgrad Province"",""percentage"":0.000311},{""region"":""Kon\u010de Municipality"",""percentage"":0.006034},{""region"":""Municipality of Ko\u010dani"",""percentage"":0.041304},{""region"":""Kavadarci Municipality"",""percentage"":0.05173},{""region"":""Karbinci Municipality"",""percentage"":0.00213},{""region"":""Gradsko Municipality"",""percentage"":4.4e-5},{""region"":""Gevgelija Municipality"",""percentage"":0.048713},{""region"":""Demir Kapija Municipality"",""percentage"":0.006832},{""region"":""Municipality of Del\u010devo"",""percentage"":0.000843},{""region"":""Municipality of \u010ce\u0161inovo-Oble\u0161evo"",""percentage"":0.000976},{""region"":""Bosilovo Municipality"",""percentage"":0.056078},{""region"":""Bogdanci Municipality"",""percentage"":0.007409},{""region"":""Berovo Municipality"",""percentage"":0.028128},{""region"":""Dojran Municipality"",""percentage"":0.009361}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",mk
1486306348587489,116963918388352,"ВМРО-ДПМНЕ Пробиштип",2024-04-30,2024-04-30,2024-05-02,"ВМРО-ДПМНЕ Пробиштип","Матрицата на СДС не се менува.
На ден - два до избори се посипуваат улици, се распишуваат тендери, како да после изборите доаѓа крајот на светот.
Да, крајот доаѓа, додуша крајот за СДС е веќе дојден. И тие многу добро го знаат тоа.

Зарем резултатот од првиот круг не ги освести, зарем не сфатија дека народот веќе им даде жолт картон и сите обиди за било каков поткуп веќе се неуспешни?

Народот не е со краткотрајната меморија!
Народот знае и памети дека СДС се зло за државата, дека СДС ја уништија, распарчија и продадоа Македонија!
Народот знае и го чувствува на своја кожа дното кое го допревме со СДС и ДУИ на власт!
Гласови повеќе нема да добијат, но барем граѓаните ќе искористат нешто од оваа криминална банда која е во заминување!

Излези, гласај за бр.2
Биди дел од промените!",,,,"lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000779},{""age"":""35-44"",""gender"":""female"",""percentage"":0.017517},{""age"":""45-54"",""gender"":""female"",""percentage"":0.042429},{""age"":""25-34"",""gender"":""male"",""percentage"":0.100817},{""age"":""35-44"",""gender"":""male"",""percentage"":0.158427},{""age"":""65+"",""gender"":""male"",""percentage"":0.119891},{""age"":""65+"",""gender"":""female"",""percentage"":0.075516},{""age"":""55-64"",""gender"":""female"",""percentage"":0.066563},{""age"":""45-54"",""gender"":""male"",""percentage"":0.209031},{""age"":""55-64"",""gender"":""male"",""percentage"":0.200467},{""age"":""25-34"",""gender"":""female"",""percentage"":0.007785},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000389},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000389}","{""region"":""Municipality of Ara\u010dinovo"",""percentage"":0.001555},{""region"":""Municipality of Studeni\u010dani"",""percentage"":0.001166},{""region"":""Plasnica Municipality"",""percentage"":0.006998},{""region"":""Prilep Municipality"",""percentage"":0.069596},{""region"":""Municipality of Probi\u0161tip"",""percentage"":0.075039},{""region"":""Radovi\u0161 Municipality"",""percentage"":0.023328},{""region"":""Rankovce Municipality"",""percentage"":0.000389},{""region"":""Resen (municipality)"",""percentage"":0.004666},{""region"":""Rosoman Municipality"",""percentage"":0.003888},{""region"":""Saraj Municipality"",""percentage"":0.00311},{""region"":""Municipality of Sopi\u0161te"",""percentage"":0.002333},{""region"":""Municipality of Staro Nagori\u010dane"",""percentage"":0.000389},{""region"":""Municipality of \u0160tip"",""percentage"":0.041991},{""region"":""Struga Municipality"",""percentage"":0.011664},{""region"":""Strumica Municipality"",""percentage"":0.030715},{""region"":""Sveti Nikole Municipality"",""percentage"":0.010886},{""region"":""Ohrid Municipality"",""percentage"":0.11042},{""region"":""Tetovo Municipality"",""percentage"":0.017496},{""region"":""Valandovo Municipality"",""percentage"":0.007776},{""region"":""Vasilevo Municipality"",""percentage"":0.005443},{""region"":""Veles Municipality"",""percentage"":0.052488},{""region"":""Vev\u010dani Municipality"",""percentage"":0.001944},{""region"":""Vinica Municipality"",""percentage"":0.008165},{""region"":""Zelenikovo Municipality"",""percentage"":0.000389},{""region"":""Municipality of \u017delino"",""percentage"":0.000389},{""region"":""Zrnovci Municipality"",""percentage"":0.001166},{""region"":""Municipality of Mavrovo and Rostu\u0161a"",""percentage"":0.001944},{""region"":""Municipality of Centar (Skopje)"",""percentage"":0.218896},{""region"":""Dojran Municipality"",""percentage"":0.001166},{""region"":""Lozovo Municipality"",""percentage"":0.001166},{""region"":""Municipality of Peh\u010devo"",""percentage"":0.001944},{""region"":""Novo Selo Municipality"",""percentage"":0.002722},{""region"":""Berovo Municipality"",""percentage"":0.015552},{""region"":""Gradsko Municipality"",""percentage"":0.001944},{""region"":""Bogdanci Municipality"",""percentage"":0.004666},{""region"":""Bosilovo Municipality"",""percentage"":0.004666},{""region"":""Brvenica Municipality"",""percentage"":0.001555},{""region"":""\u010ca\u0161ka Municipality"",""percentage"":0.002722},{""region"":""Municipality of \u010ce\u0161inovo-Oble\u0161evo"",""percentage"":0.000778},{""region"":""Municipality of \u010cu\u010der-Sandevo"",""percentage"":0.000778},{""region"":""Debar Municipality"",""percentage"":0.001944},{""region"":""Municipality of Del\u010devo"",""percentage"":0.018663},{""region"":""Demir Hisar Municipality"",""percentage"":0.005832},{""region"":""Demir Kapija Municipality"",""percentage"":0.004277},{""region"":""Dolneni Municipality"",""percentage"":0.000778},{""region"":""Gevgelija Municipality"",""percentage"":0.020607},{""region"":""Gostivar Municipality"",""percentage"":0.017107},{""region"":""Ilinden Municipality"",""percentage"":0.006221},{""region"":""Negotino Municipality"",""percentage"":0.011275},{""region"":""Jegunovce Municipality"",""percentage"":0.001555},{""region"":""Kavadarci Municipality"",""percentage"":0.027605},{""region"":""Ki\u010devo Municipality"",""percentage"":0.019051},{""region"":""Municipality of Ko\u010dani"",""percentage"":0.025272},{""region"":""Kon\u010de Municipality"",""percentage"":0.001555},{""region"":""Kratovo Municipality"",""percentage"":0.011275},{""region"":""Kriva Palanka Municipality"",""percentage"":0.013997},{""region"":""Municipality of Krivoga\u0161tani"",""percentage"":0.001166},{""region"":""Kumanovo Municipality"",""percentage"":0.044712},{""region"":""Lipkovo Municipality"",""percentage"":0.000389},{""region"":""Makedonska Kamenica Municipality"",""percentage"":0.006998},{""region"":""Makedonski Brod Municipality"",""percentage"":0.003888},{""region"":""Mogila Municipality"",""percentage"":0.001166},{""region"":""Novaci Municipality"",""percentage"":0.000778}",facebook,"lower_bound: 500001, upper_bound: 1000000",mk
452695857159367,1799978110245044,"Дафина Стојаноска",2024-04-29,2024-04-29,2024-05-05,"Дафина Стојаноска","“Ве замолувам, не го губете гласот. Гласот кој ќе заврши за листите кои нема да имаат пратеник, ќе заврши на контото на Али. Гласајќи за опцијата која на 24-ти немаше доволен број за пратеник, ќе гласате за пратеник плус да има ДУИ. Поддржете ја ВМРО-ДПМНЕ за пратеник повеќе, за спас на Македонија!”
- митинг во Брвеница, 29.04.2024 година.",,,,"lower_bound: 350000, upper_bound: 399999","lower_bound: 200, upper_bound: 299",EUR,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001617},{""age"":""18-24"",""gender"":""female"",""percentage"":0.04044},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000235},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000794},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.0002},{""age"":""55-64"",""gender"":""female"",""percentage"":0.05483},{""age"":""65+"",""gender"":""male"",""percentage"":0.02585},{""age"":""65+"",""gender"":""female"",""percentage"":0.035577},{""age"":""18-24"",""gender"":""male"",""percentage"":0.068004},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000649},{""age"":""45-54"",""gender"":""male"",""percentage"":0.080777},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063569},{""age"":""25-34"",""gender"":""male"",""percentage"":0.22654},{""age"":""25-34"",""gender"":""female"",""percentage"":0.09335},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047597},{""age"":""35-44"",""gender"":""male"",""percentage"":0.168926},{""age"":""35-44"",""gender"":""female"",""percentage"":0.090829},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000214}","{""region"":""Unknown"",""percentage"":0.000645},{""region"":""Strumica Municipality"",""percentage"":0.052434},{""region"":""Municipality of Peh\u010devo"",""percentage"":0.002422},{""region"":""Petrovec Municipality"",""percentage"":0.001695},{""region"":""Plasnica Municipality"",""percentage"":0.005702},{""region"":""Prilep Municipality"",""percentage"":0.038854},{""region"":""Municipality of Probi\u0161tip"",""percentage"":0.01334},{""region"":""Radovi\u0161 Municipality"",""percentage"":0.016366},{""region"":""Rankovce Municipality"",""percentage"":0.001345},{""region"":""Resen (municipality)"",""percentage"":0.009387},{""region"":""Rosoman Municipality"",""percentage"":0.00256},{""region"":""Saraj Municipality"",""percentage"":0.007569},{""region"":""Municipality of Sopi\u0161te"",""percentage"":0.001942},{""region"":""Municipality of Staro Nagori\u010dane"",""percentage"":0.000247},{""region"":""Municipality of \u0160tip"",""percentage"":0.022398},{""region"":""Struga Municipality"",""percentage"":0.019578},{""region"":""Municipality of Studeni\u010dani"",""percentage"":0.003115},{""region"":""Novo Selo Municipality"",""percentage"":0.006855},{""region"":""Municipality of Vrap\u010di\u0161te"",""percentage"":0.001839},{""region"":""Dojran Municipality"",""percentage"":0.001256},{""region"":""Municipality of Centar (Skopje)"",""percentage"":0.256982},{""region"":""Municipality of Mavrovo and Rostu\u0161a"",""percentage"":0.001249},{""region"":""Zrnovci Municipality"",""percentage"":0.000913},{""region"":""Municipality of \u017delino"",""percentage"":0.002422},{""region"":""Zelenikovo Municipality"",""percentage"":0.00057},{""region"":""Vinica Municipality"",""percentage"":0.010561},{""region"":""Sveti Nikole Municipality"",""percentage"":0.008001},{""region"":""Vev\u010dani Municipality"",""percentage"":0.001901},{""region"":""Veles Municipality"",""percentage"":0.032122},{""region"":""Vasilevo Municipality"",""percentage"":0.006828},{""region"":""Valandovo Municipality"",""percentage"":0.008193},{""region"":""Tetovo Municipality"",""percentage"":0.082442},{""region"":""Tearce Municipality"",""percentage"":0.004536},{""region"":""Ohrid Municipality"",""percentage"":0.074043},{""region"":""Novaci Municipality"",""percentage"":0.000398},{""region"":""Municipality of Ara\u010dinovo"",""percentage"":0.002148},{""region"":""Municipality of \u010cu\u010der-Sandevo"",""percentage"":0.001764},{""region"":""Gevgelija Municipality"",""percentage"":0.012723},{""region"":""Dolneni Municipality"",""percentage"":0.002072},{""region"":""Demir Kapija Municipality"",""percentage"":0.002107},{""region"":""Demir Hisar Municipality"",""percentage"":0.006313},{""region"":""Municipality of Del\u010devo"",""percentage"":0.010019},{""region"":""Debar Municipality"",""percentage"":0.003843},{""region"":""Municipality of \u010ce\u0161inovo-Oble\u0161evo"",""percentage"":0.000549},{""region"":""Gradsko Municipality"",""percentage"":0.001558},{""region"":""\u010ca\u0161ka Municipality"",""percentage"":0.001908},{""region"":""Brvenica Municipality"",""percentage"":0.009635},{""region"":""Bosilovo Municipality"",""percentage"":0.007047},{""region"":""Bogovinje Municipality"",""percentage"":0.002498},{""region"":""Bogdanci Municipality"",""percentage"":0.002855},{""region"":""Berovo Municipality"",""percentage"":0.008941},{""region"":""Gostivar Municipality"",""percentage"":0.034078},{""region"":""Ilinden Municipality"",""percentage"":0.00715},{""region"":""Negotino Municipality"",""percentage"":0.011158},{""region"":""Municipality of Krivoga\u0161tani"",""percentage"":0.001119},{""region"":""Mogila Municipality"",""percentage"":0.001043},{""region"":""Makedonski Brod Municipality"",""percentage"":0.006643},{""region"":""Makedonska Kamenica Municipality"",""percentage"":0.007761},{""region"":""Lozovo Municipality"",""percentage"":0.000679},{""region"":""Lipkovo Municipality"",""percentage"":0.003637},{""region"":""Kumanovo Municipality"",""percentage"":0.057649},{""region"":""Kriva Palanka Municipality"",""percentage"":0.02351},{""region"":""Jegunovce Municipality"",""percentage"":0.004323},{""region"":""Kratovo Municipality"",""percentage"":0.005339},{""region"":""Kon\u010de Municipality"",""percentage"":0.001633},{""region"":""Municipality of Ko\u010dani"",""percentage"":0.018363},{""region"":""Ki\u010devo Municipality"",""percentage"":0.016504},{""region"":""Kavadarci Municipality"",""percentage"":0.022275},{""region"":""Karbinci Municipality"",""percentage"":0.000268},{""region"":""Debarca Municipality"",""percentage"":0.000178}","facebook,instagram","lower_bound: 1000001",mk
